ID,label
S12637,35853
S12638,35853
S12639,35853
S12640,35853
S12641,35853
S12642,35853
S12643,35853
S12644,35853
S12645,35829
S12646,35829
S12647,35829
S12648,35829
S12649,1
S12650,0
S12651,6615
S12652,6615
S12653,6615
S12654,6615
S12655,6615
S12656,6615
S12657,1
S12658,0
S12659,6615
S12660,6615
S12661,6615
S12662,35853
S12663,35853
S12664,35853
S12665,35853
S12666,35853
S12667,35853
S12668,35853
S12669,35829
S12670,35829
S12671,35829
S12672,1
S12673,0
S12674,6615
S12675,35853
S12676,35829
S12677,35829
S12678,35829
S12679,35829
S12680,35829
S12681,35829
S12682,35829
S12683,35829
S12684,35829
S12685,35829
S12686,35829
S12687,35829
S12688,35829
S12689,35829
S12690,1
S12691,0
S12692,6615
S12693,6615
S12694,6615
S12695,6615
S12696,35853
S12697,35853
S12698,35853
S12699,35853
S12700,35853
S12701,35853
S12702,35829
S12703,35829
S12704,1
S12705,0
S12706,6615
S12707,6615
S12708,6615
S12709,6615
S12710,6615
S12711,6615
S12712,6615
S12713,6615
S12714,1548
S12715,1
S12716,0
S12717,6615
S12718,6615
S12719,6615
S12720,6615
S12721,35853
S12722,35853
S12723,35853
S12724,35853
S12725,35853
S12726,35853
S12727,35829
S12728,35829
S12729,35829
S12730,1
S12731,0
S12732,6615
S12733,6615
S12734,35853
S12735,35853
S12736,35853
S12737,35853
S12738,35853
S12739,35853
S12740,35853
S12741,35853
S12742,35829
S12743,35829
S12744,35829
S12745,35829
S12746,35829
S12747,1
S12748,0
S12749,6615
S12750,6615
S12751,35853
S12752,35853
S12753,35853
S12754,35853
S12755,35853
S12756,35853
S12757,35853
S12758,35853
S12759,1
S12760,0
S12761,6615
S12762,6615
S12763,35853
S12764,35853
S12765,35853
S12766,35853
S12767,35853
S12768,35853
S12769,35853
S12770,35853
S12771,35829
S12772,35829
S12773,35829
S12774,35829
S12775,35829
S12776,1
S12777,0
S12778,35853
S12779,35853
S12780,35853
S12781,35853
S12782,35853
S12783,35853
S12784,35853
S12785,35853
S12786,35853
S12787,35853
S12788,35853
S12789,35853
S12790,35853
S12791,35853
S12792,35853
S12793,35853
S12794,1
S12795,0
S12796,6615
S12797,6615
S12798,6615
S12799,6615
S12800,6615
S12801,6615
S12802,6615
S12803,1
S12804,0
S12805,6615
S12806,35853
S12807,35829
S12808,35829
S12809,35829
S12810,35829
S12811,35829
S12812,35829
S12813,35829
S12814,35829
S12815,35829
S12816,35829
S12817,35829
S12818,35829
S12819,35829
S12820,35829
S12821,1
S12822,0
S12823,6615
S12824,35853
S12825,35829
S12826,35829
S12827,35829
S12828,35829
S12829,35829
S12830,35829
S12831,35829
S12832,35829
S12833,35829
S12834,35829
S12835,35829
S12836,35829
S12837,35829
S12838,1
S12839,0
S12840,6615
S12841,6615
S12842,6615
S12843,35853
S12844,35853
S12845,35853
S12846,35853
S12847,35853
S12848,35853
S12849,35853
S12850,35829
S12851,35829
S12852,35829
S12853,35829
S12854,1
S12855,0
S12856,6615
S12857,6615
S12858,6615
S12859,35853
S12860,35853
S12861,35853
S12862,35853
S12863,35853
S12864,35853
S12865,35853
S12866,35829
S12867,35829
S12868,1
S12869,0
S12870,6615
S12871,6615
S12872,6615
S12873,35853
S12874,35853
S12875,35853
S12876,35853
S12877,35853
S12878,35853
S12879,35853
S12880,35829
S12881,35829
S12882,35829
S12883,35829
S12884,1
S12885,0
S12886,6615
S12887,6615
S12888,6615
S12889,6615
S12890,6615
S12891,6615
S12892,6615
S12893,35853
S12894,35853
S12895,35853
S12896,35829
S12897,1
S12898,0
S12899,6615
S12900,6615
S12901,6615
S12902,6615
S12903,6615
S12904,6615
S12905,35853
S12906,35853
S12907,35853
S12908,35853
S12909,35829
S12910,1
S12911,0
S12912,6615
S12913,6615
S12914,6615
S12915,6615
S12916,6615
S12917,6615
S12918,6615
S12919,6615
S12920,1548
S12921,1
S12922,0
S12923,6615
S12924,6615
S12925,35853
S12926,35853
S12927,35853
S12928,35853
S12929,35853
S12930,35853
S12931,35853
S12932,35853
S12933,35829
S12934,35829
S12935,35829
S12936,35829
S12937,35829
S12938,1
S12939,0
S12940,6615
S12941,6615
S12942,6615
S12943,6615
S12944,35853
S12945,35853
S12946,35853
S12947,35853
S12948,35853
S12949,1
S12950,0
S12951,6615
S12952,35853
S12953,35853
S12954,35853
S12955,35853
S12956,35853
S12957,35853
S12958,35853
S12959,35853
S12960,35853
S12961,35853
S12962,35853
S12963,35853
S12964,35853
S12965,1
S12966,0
S12967,6615
S12968,6615
S12969,35853
S12970,35853
S12971,35853
S12972,35853
S12973,35853
S12974,35853
S12975,35853
S12976,35853
S12977,35853
S12978,35853
S12979,35853
S12980,35853
S12981,1
S12982,0
S12983,6615
S12984,6615
S12985,35853
S12986,35853
S12987,35853
S12988,35853
S12989,35853
S12990,35853
S12991,35853
S12992,35853
S12993,35829
S12994,35829
S12995,35829
S12996,35829
S12997,1
S12998,0
S12999,6615
S13000,6615
S13001,6615
S13002,6615
S13003,35853
S13004,35853
S13005,35853
S13006,35853
S13007,35853
S13008,35853
S13009,35829
S13010,1
S13011,0
S13012,6615
S13013,6615
S13014,6615
S13015,35853
S13016,35853
S13017,35853
S13018,35853
S13019,35853
S13020,35853
S13021,35853
S13022,35829
S13023,35829
S13024,35829
S13025,1
S13026,0
S13027,6615
S13028,6615
S13029,35853
S13030,35853
S13031,35853
S13032,35853
S13033,35853
S13034,35853
S13035,35853
S13036,35853
S13037,35853
S13038,35853
S13039,35853
S13040,1
S13041,0
S13042,6615
S13043,6615
S13044,6615
S13045,6615
S13046,6615
S13047,6615
S13048,6615
S13049,35853
S13050,35853
S13051,35853
S13052,1
S13053,0
S13054,6615
S13055,6615
S13056,6615
S13057,6615
S13058,6615
S13059,6615
S13060,35853
S13061,35853
S13062,1
S13063,0
S13064,6615
S13065,35853
S13066,35853
S13067,35853
S13068,35853
S13069,35853
S13070,35853
S13071,35853
S13072,35853
S13073,35829
S13074,35829
S13075,35829
S13076,35829
S13077,35829
S13078,35829
S13079,35829
S13080,1
S13081,0
S13082,35853
S13083,35853
S13084,35853
S13085,35853
S13086,35853
S13087,35853
S13088,35853
S13089,35853
S13090,35853
S13091,35853
S13092,35853
S13093,1
S13094,0
S13095,6615
S13096,35853
S13097,35853
S13098,35853
S13099,35853
S13100,35853
S13101,35853
S13102,35853
S13103,35853
S13104,35853
S13105,35829
S13106,35829
S13107,35829
S13108,35829
S13109,1
S13110,0
S13111,6615
S13112,35853
S13113,35853
S13114,35853
S13115,35853
S13116,35853
S13117,35853
S13118,35853
S13119,35853
S13120,35829
S13121,35829
S13122,35829
S13123,35829
S13124,35829
S13125,35829
S13126,35829
S13127,1
S13128,0
S13129,6615
S13130,6615
S13131,35853
S13132,35853
S13133,35853
S13134,35853
S13135,35853
S13136,35853
S13137,35853
S13138,35853
S13139,35829
S13140,35829
S13141,35829
S13142,35829
S13143,1
S13144,0
S13145,6615
S13146,6615
S13147,6615
S13148,6615
S13149,35853
S13150,35853
S13151,35853
S13152,35853
S13153,35853
S13154,35853
S13155,35853
S13156,35829
S13157,1
S13158,0
S13159,6615
S13160,35853
S13161,35853
S13162,35853
S13163,35853
S13164,35853
S13165,35853
S13166,35853
S13167,35853
S13168,35853
S13169,35853
S13170,35853
S13171,35853
S13172,35853
S13173,35853
S13174,1
S13175,0
S13176,6615
S13177,6615
S13178,6615
S13179,35853
S13180,35853
S13181,35853
S13182,35853
S13183,35853
S13184,35853
S13185,35853
S13186,35829
S13187,35829
S13188,35829
S13189,35829
S13190,1
S13191,0
S13192,6615
S13193,35853
S13194,35853
S13195,35853
S13196,35853
S13197,35853
S13198,35853
S13199,35853
S13200,35853
S13201,35853
S13202,35853
S13203,35853
S13204,35853
S13205,35853
S13206,35853
S13207,1
S13208,0
S13209,6615
S13210,6615
S13211,35853
S13212,35853
S13213,35853
S13214,35853
S13215,35853
S13216,35853
S13217,35853
S13218,35853
S13219,35853
S13220,35853
S13221,35853
S13222,35853
S13223,1
S13224,0
S13225,6615
S13226,6615
S13227,35853
S13228,35853
S13229,35853
S13230,35853
S13231,35853
S13232,35853
S13233,35853
S13234,35853
S13235,1
S13236,0
S13237,6615
S13238,6615
S13239,35853
S13240,35853
S13241,35853
S13242,35853
S13243,35853
S13244,35853
S13245,35853
S13246,1
S13247,0
S13248,35853
S13249,35853
S13250,35853
S13251,35853
S13252,35853
S13253,35853
S13254,35853
S13255,35853
S13256,35853
S13257,35853
S13258,35853
S13259,35853
S13260,35853
S13261,1
S13262,0
S13263,6615
S13264,6615
S13265,6615
S13266,35853
S13267,35853
S13268,35853
S13269,35853
S13270,35853
S13271,35853
S13272,35853
S13273,35829
S13274,35829
S13275,35829
S13276,1
S13277,0
S13278,6615
S13279,35853
S13280,35853
S13281,35853
S13282,35853
S13283,35853
S13284,35853
S13285,35853
S13286,35853
S13287,35853
S13288,35829
S13289,35829
S13290,35829
S13291,1
S13292,0
S13293,6615
S13294,6615
S13295,6615
S13296,6615
S13297,6615
S13298,1
S13299,0
S13300,6615
S13301,6615
S13302,6615
S13303,6615
S13304,6615
S13305,1
S13306,0
S13307,6615
S13308,35853
S13309,35853
S13310,35853
S13311,35853
S13312,35853
S13313,35853
S13314,35853
S13315,35853
S13316,35853
S13317,35829
S13318,35829
S13319,35829
S13320,35829
S13321,35829
S13322,1
S13323,0
S13324,6615
S13325,6615
S13326,35853
S13327,35853
S13328,35853
S13329,35853
S13330,35853
S13331,35853
S13332,35853
S13333,35853
S13334,35853
S13335,35853
S13336,35853
S13337,35853
S13338,35853
S13339,1
S13340,0
S13341,6615
S13342,6615
S13343,35853
S13344,35853
S13345,35853
S13346,35853
S13347,35853
S13348,35853
S13349,35853
S13350,35853
S13351,35829
S13352,35829
S13353,35829
S13354,35829
S13355,1
S13356,0
S13357,6615
S13358,6615
S13359,35853
S13360,35853
S13361,35853
S13362,35853
S13363,35853
S13364,35853
S13365,35853
S13366,35853
S13367,35853
S13368,35853
S13369,35853
S13370,35853
S13371,1
S13372,0
S13373,6615
S13374,35853
S13375,35853
S13376,35853
S13377,35853
S13378,35853
S13379,35853
S13380,35853
S13381,35853
S13382,35853
S13383,35853
S13384,35853
S13385,35853
S13386,35853
S13387,1
S13388,0
S13389,6615
S13390,6615
S13391,6615
S13392,6615
S13393,35853
S13394,35853
S13395,35853
S13396,35853
S13397,35853
S13398,35853
S13399,35829
S13400,35829
S13401,35829
S13402,1
S13403,0
S13404,6615
S13405,6615
S13406,6615
S13407,35853
S13408,35853
S13409,35853
S13410,35853
S13411,35853
S13412,35853
S13413,35853
S13414,35829
S13415,35829
S13416,35829
S13417,35829
S13418,35829
S13419,1
S13420,0
S13421,6615
S13422,35853
S13423,35853
S13424,35829
S13425,35829
S13426,35853
S13427,35853
S13428,35853
S13429,35829
S13430,35829
S13431,35829
S13432,35829
S13433,35829
S13434,35829
S13435,1
S13436,0
S13437,6615
S13438,6615
S13439,6615
S13440,6615
S13441,6615
S13442,6615
S13443,6615
S13444,6615
S13445,1548
S13446,1548
S13447,1
S13448,0
S13449,6615
S13450,6615
S13451,6615
S13452,6615
S13453,35853
S13454,35853
S13455,35853
S13456,35853
S13457,35853
S13458,35853
S13459,35829
S13460,35829
S13461,35829
S13462,1
S13463,0
S13464,6615
S13465,35853
S13466,35853
S13467,35853
S13468,35853
S13469,35853
S13470,35853
S13471,35853
S13472,35853
S13473,35829
S13474,35829
S13475,35829
S13476,35829
S13477,1
S13478,0
S13479,6615
S13480,6615
S13481,6615
S13482,6615
S13483,35853
S13484,35853
S13485,35853
S13486,35853
S13487,35853
S13488,35853
S13489,35829
S13490,35829
S13491,35829
S13492,1
S13493,0
S13494,6615
S13495,6615
S13496,6615
S13497,35853
S13498,35853
S13499,35853
S13500,35853
S13501,35853
S13502,35853
S13503,35853
S13504,1
S13505,0
S13506,6615
S13507,35853
S13508,35853
S13509,35853
S13510,35853
S13511,35853
S13512,35853
S13513,35853
S13514,1
S13515,0
S13516,6615
S13517,35853
S13518,35853
S13519,35853
S13520,35853
S13521,35853
S13522,35853
S13523,35853
S13524,35853
S13525,35853
S13526,35829
S13527,35829
S13528,35829
S13529,35829
S13530,35829
S13531,1
S13532,0
S13533,6615
S13534,35853
S13535,35829
S13536,35829
S13537,35829
S13538,35829
S13539,35829
S13540,35829
S13541,35829
S13542,35829
S13543,35829
S13544,35829
S13545,35829
S13546,35829
S13547,35829
S13548,35829
S13549,1
S13550,0
S13551,6615
S13552,6615
S13553,6615
S13554,6615
S13555,35853
S13556,35853
S13557,35853
S13558,35853
S13559,35853
S13560,35853
S13561,35829
S13562,35829
S13563,1
S13564,0
S13565,6615
S13566,35853
S13567,35853
S13568,35829
S13569,35829
S13570,35853
S13571,35853
S13572,35829
S13573,35829
S13574,35829
S13575,35829
S13576,35829
S13577,35829
S13578,35829
S13579,1
S13580,0
S13581,35853
S13582,35853
S13583,35853
S13584,35853
S13585,35853
S13586,35853
S13587,35853
S13588,35853
S13589,35853
S13590,35853
S13591,35853
S13592,35853
S13593,35853
S13594,35853
S13595,1
S13596,0
S13597,6615
S13598,6615
S13599,6615
S13600,6615
S13601,6615
S13602,6615
S13603,6615
S13604,6615
S13605,1
S13606,0
S13607,6615
S13608,6615
S13609,6615
S13610,6615
S13611,35853
S13612,35853
S13613,35853
S13614,35853
S13615,35853
S13616,35853
S13617,35829
S13618,35829
S13619,35829
S13620,1
S13621,0
S13622,6615
S13623,6615
S13624,6615
S13625,35853
S13626,35853
S13627,35853
S13628,35853
S13629,35853
S13630,35853
S13631,35853
S13632,35829
S13633,35829
S13634,1
S13635,0
S13636,6615
S13637,35853
S13638,35853
S13639,35853
S13640,35853
S13641,35853
S13642,35853
S13643,35853
S13644,35853
S13645,35853
S13646,35853
S13647,35853
S13648,35853
S13649,35853
S13650,1
S13651,0
S13652,6615
S13653,6615
S13654,35853
S13655,35853
S13656,35853
S13657,35853
S13658,35853
S13659,35853
S13660,35853
S13661,35853
S13662,35829
S13663,35829
S13664,35829
S13665,35829
S13666,1
S13667,0
S13668,6615
S13669,6615
S13670,6615
S13671,6615
S13672,6615
S13673,6615
S13674,6615
S13675,35853
S13676,35853
S13677,1548
S13678,1
S13679,0
S13680,6615
S13681,35853
S13682,35853
S13683,35829
S13684,35829
S13685,35853
S13686,35853
S13687,35853
S13688,35829
S13689,35829
S13690,35829
S13691,35829
S13692,35829
S13693,35829
S13694,35829
S13695,35829
S13696,1
S13697,0
S13698,6615
S13699,35853
S13700,35853
S13701,35853
S13702,35853
S13703,35853
S13704,35853
S13705,35853
S13706,35853
S13707,35829
S13708,35829
S13709,35829
S13710,35829
S13711,35829
S13712,35829
S13713,1
S13714,0
S13715,35853
S13716,35853
S13717,35853
S13718,35829
S13719,35829
S13720,35829
S13721,35853
S13722,35829
S13723,35829
S13724,35829
S13725,35829
S13726,35829
S13727,35829
S13728,35829
S13729,1
S13730,0
S13731,35853
S13732,35853
S13733,35853
S13734,35853
S13735,35853
S13736,35853
S13737,35853
S13738,35853
S13739,35853
S13740,35853
S13741,35853
S13742,35853
S13743,35853
S13744,35853
S13745,1
S13746,0
S13747,6615
S13748,6615
S13749,6615
S13750,6615
S13751,6615
S13752,6615
S13753,6615
S13754,35853
S13755,35853
S13756,1
S13757,0
S13758,6615
S13759,6615
S13760,6615
S13761,6615
S13762,35853
S13763,35853
S13764,35853
S13765,35853
S13766,35853
S13767,35853
S13768,35829
S13769,35829
S13770,35829
S13771,1
S13772,0
S13773,6615
S13774,6615
S13775,6615
S13776,6615
S13777,6615
S13778,6615
S13779,6615
S13780,6615
S13781,1
S13782,0
S13783,6615
S13784,6615
S13785,6615
S13786,6615
S13787,35853
S13788,35853
S13789,35853
S13790,35853
S13791,35853
S13792,35853
S13793,35829
S13794,35829
S13795,1
S13796,0
S13797,6615
S13798,6615
S13799,6615
S13800,6615
S13801,6615
S13802,6615
S13803,6615
S13804,35853
S13805,1
S13806,0
S13807,6615
S13808,35853
S13809,35853
S13810,35853
S13811,35853
S13812,35853
S13813,35853
S13814,35853
S13815,35853
S13816,35853
S13817,35829
S13818,35829
S13819,35829
S13820,35829
S13821,35829
S13822,1
S13823,0
S13824,6615
S13825,35853
S13826,35853
S13827,35853
S13828,35853
S13829,35853
S13830,35853
S13831,35853
S13832,35853
S13833,35853
S13834,35829
S13835,35829
S13836,35829
S13837,35829
S13838,35829
S13839,1
S13840,0
S13841,6615
S13842,35853
S13843,35853
S13844,35853
S13845,35853
S13846,35853
S13847,35853
S13848,35853
S13849,35853
S13850,35853
S13851,35829
S13852,35829
S13853,35829
S13854,35829
S13855,1
S13856,0
S13857,6615
S13858,6615
S13859,6615
S13860,35853
S13861,35853
S13862,35853
S13863,35853
S13864,35853
S13865,35853
S13866,35853
S13867,35829
S13868,35829
S13869,35829
S13870,35829
S13871,1
S13872,0
S13873,6615
S13874,35853
S13875,35853
S13876,35853
S13877,35853
S13878,35853
S13879,35853
S13880,35853
S13881,35853
S13882,35853
S13883,35853
S13884,35853
S13885,35853
S13886,35853
S13887,1
S13888,0
S13889,6615
S13890,6615
S13891,6615
S13892,6615
S13893,6615
S13894,6615
S13895,6615
S13896,6615
S13897,1548
S13898,1548
S13899,1548
S13900,35829
S13901,1548
S13902,1548
S13903,1
S13904,0
S13905,6615
S13906,6615
S13907,6615
S13908,6615
S13909,6615
S13910,6615
S13911,6615
S13912,35853
S13913,35853
S13914,1
S13915,0
S13916,6615
S13917,6615
S13918,35853
S13919,35853
S13920,35853
S13921,35853
S13922,35853
S13923,35853
S13924,35853
S13925,35853
S13926,35829
S13927,35829
S13928,35829
S13929,35829
S13930,35829
S13931,35829
S13932,1
S13933,0
S13934,6615
S13935,35853
S13936,35829
S13937,35829
S13938,35829
S13939,35829
S13940,35829
S13941,35829
S13942,35829
S13943,35829
S13944,35829
S13945,35829
S13946,35829
S13947,35829
S13948,35829
S13949,35829
S13950,1
S13951,0
S13952,6615
S13953,6615
S13954,6615
S13955,6615
S13956,35853
S13957,35853
S13958,35853
S13959,35853
S13960,35853
S13961,35853
S13962,35829
S13963,35829
S13964,35829
S13965,35829
S13966,35829
S13967,1
S13968,0
S13969,6615
S13970,35853
S13971,35829
S13972,35829
S13973,35829
S13974,35829
S13975,35829
S13976,35829
S13977,35829
S13978,35829
S13979,35829
S13980,35829
S13981,35829
S13982,35829
S13983,35829
S13984,35829
S13985,1
S13986,0
S13987,6615
S13988,35853
S13989,35853
S13990,35853
S13991,35853
S13992,35853
S13993,35853
S13994,35853
S13995,35853
S13996,35853
S13997,35829
S13998,35829
S13999,1
S14000,0
S14001,6615
S14002,6615
S14003,6615
S14004,6615
S14005,6615
S14006,6615
S14007,1
S14008,0
S14009,6615
S14010,6615
S14011,6615
S14012,6615
S14013,35853
S14014,35853
S14015,35853
S14016,35853
S14017,35853
S14018,35853
S14019,35829
S14020,1
S14021,0
S14022,6615
S14023,35853
S14024,35853
S14025,35829
S14026,35829
S14027,35853
S14028,35853
S14029,35829
S14030,35829
S14031,35829
S14032,35829
S14033,35829
S14034,35829
S14035,35829
S14036,35829
S14037,35829
S14038,1
S14039,0
S14040,6615
S14041,6615
S14042,6615
S14043,35853
S14044,35853
S14045,35853
S14046,35853
S14047,35853
S14048,35853
S14049,35853
S14050,35829
S14051,35829
S14052,35829
S14053,35829
S14054,35829
S14055,1
S14056,0
S14057,6615
S14058,6615
S14059,6615
S14060,6615
S14061,6615
S14062,35853
S14063,35853
S14064,35853
S14065,35853
S14066,35853
S14067,35829
S14068,35829
S14069,1
S14070,0
S14071,6615
S14072,6615
S14073,6615
S14074,35853
S14075,35853
S14076,35853
S14077,35853
S14078,35853
S14079,35853
S14080,35853
S14081,35829
S14082,35829
S14083,35829
S14084,1
S14085,0
S14086,6615
S14087,6615
S14088,6615
S14089,6615
S14090,35853
S14091,35853
S14092,35853
S14093,35853
S14094,35853
S14095,35853
S14096,1
S14097,0
S14098,6615
S14099,35853
S14100,35853
S14101,35853
S14102,35853
S14103,35853
S14104,35853
S14105,35853
S14106,35853
S14107,35853
S14108,35829
S14109,35829
S14110,1
S14111,0
S14112,6615
S14113,6615
S14114,6615
S14115,6615
S14116,35853
S14117,35853
S14118,35853
S14119,35853
S14120,35853
S14121,35853
S14122,35829
S14123,1
S14124,0
S14125,6615
S14126,35853
S14127,35853
S14128,35853
S14129,35853
S14130,35853
S14131,35853
S14132,35853
S14133,35853
S14134,35829
S14135,35829
S14136,35829
S14137,35829
S14138,35829
S14139,35829
S14140,35829
S14141,1
S14142,0
S14143,6615
S14144,35853
S14145,35853
S14146,35853
S14147,35853
S14148,35853
S14149,35853
S14150,35853
S14151,35853
S14152,35853
S14153,35853
S14154,35853
S14155,35853
S14156,1
S14157,0
S14158,6615
S14159,6615
S14160,6615
S14161,35853
S14162,35853
S14163,35853
S14164,35853
S14165,35853
S14166,35853
S14167,35853
S14168,35829
S14169,35829
S14170,35829
S14171,35829
S14172,35829
S14173,1
S14174,0
S14175,6615
S14176,35853
S14177,35853
S14178,35853
S14179,35853
S14180,35853
S14181,35853
S14182,35853
S14183,35853
S14184,35829
S14185,35829
S14186,35829
S14187,35829
S14188,35829
S14189,1
S14190,0
S14191,6615
S14192,35853
S14193,35853
S14194,35829
S14195,35829
S14196,35853
S14197,35853
S14198,35853
S14199,35829
S14200,35829
S14201,35829
S14202,35829
S14203,35829
S14204,35829
S14205,35829
S14206,1
S14207,0
S14208,6615
S14209,6615
S14210,35853
S14211,35853
S14212,35853
S14213,35853
S14214,35853
S14215,35853
S14216,35853
S14217,35853
S14218,35853
S14219,35853
S14220,35853
S14221,1
S14222,0
S14223,6615
S14224,6615
S14225,6615
S14226,6615
S14227,6615
S14228,6615
S14229,35853
S14230,35853
S14231,1
S14232,0
S14233,6615
S14234,6615
S14235,6615
S14236,35853
S14237,35853
S14238,35853
S14239,35853
S14240,35853
S14241,35853
S14242,35853
S14243,35829
S14244,35829
S14245,1
S14246,0
S14247,6615
S14248,6615
S14249,6615
S14250,6615
S14251,6615
S14252,6615
S14253,6615
S14254,6615
S14255,1548
S14256,1
S14257,0
S14258,35853
S14259,35853
S14260,35853
S14261,35853
S14262,35853
S14263,35853
S14264,35853
S14265,35853
S14266,35853
S14267,35829
S14268,35829
S14269,35829
S14270,35829
S14271,35829
S14272,1
S14273,0
S14274,6615
S14275,6615
S14276,35853
S14277,35853
S14278,35853
S14279,35853
S14280,35853
